duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,status
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,45,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,126,123,0.98,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal
7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,20,0.08,0.03,0.0,0.0,0.0,0.0,0.25,0.95,anomaly
903,78404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,52,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,137,1,0.01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,anomaly
7771,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,116,0.45,0.49,0.0,0.0,0.35,0.76,0.48,0.01,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,10,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,137,51,0.2,0.04,0.01,0.04,0.0,0.0,0.16,0.47,anomaly
0,214,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,2,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,242,1310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,226,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,160,36527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.5,0.75,0.0,255,14,0.05,0.03,0.05,0.0,0.0,0.0,0.02,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,4,0.0,0.0,1.0,1.0,0.02,0.08,0.0,255,4,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,1.0,anomaly
0,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,145,109,0.65,0.08,0.01,0.02,0.01,0.0,0.0,0.0,normal
0,234,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,226,0.89,0.01,0.0,0.0,0.0,0.0,0.03,0.0,normal
0,221,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.36,17,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,32,0.13,0.18,0.0,0.0,0.0,0.0,0.26,1.0,anomaly
1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,161,0.63,0.13,0.0,0.0,0.0,0.0,0.36,0.0,anomaly
0,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,anomaly
0,7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192,56,0.29,0.02,0.29,0.0,0.0,0.0,0.0,0.0,normal
0,44,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,237,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,306,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,18,1.0,1.0,0.0,0.0,0.1,0.09,0.0,255,18,0.07,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,8,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3,0.67,1.0,0.33,0.0,0.03,0.07,0.0,255,3,0.01,0.06,0.0,0.0,0.3,1.0,0.7,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,249,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,253,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
6,3131464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,13,0.05,0.02,0.05,0.0,0.0,0.0,0.0,0.0,normal
0,223,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,353,4580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,0.0,0.0,1.0,1.0,0.14,0.07,0.0,255,18,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,24,0.09,0.03,0.0,0.0,0.0,0.0,0.42,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,12,0.09,0.75,0.91,0.25,0.04,0.06,0.0,255,12,0.05,0.06,0.0,0.0,0.1,0.75,0.9,0.25,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,1.0,1.0,0.0,0.0,0.01,0.1,0.0,255,1,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,9,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
4,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,155,0.61,0.02,0.0,0.0,0.0,0.0,0.13,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,1.0,1.0,0.25,1.0,1.0,183,52,0.19,0.03,0.01,0.04,0.01,0.0,0.89,1.0,anomaly
0,361,1164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,354,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,6,0.02,0.05,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1,0.04,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.96,1.0,anomaly
0,251,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,normal
1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,214,0.84,0.13,0.0,0.0,0.0,0.0,0.15,0.0,anomaly
0,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,75,0.29,0.02,0.0,0.0,0.0,0.0,0.01,0.04,anomaly
0,234,932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,15,0.0,0.0,0.0,0.0,0.14,0.77,0.0,255,31,0.12,0.78,1.0,0.0,0.0,0.0,0.0,0.0,normal
0,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,1.0,1.0,0.0,0.0,0.26,0.07,0.0,255,61,0.24,0.02,0.02,0.0,0.97,1.0,0.0,0.0,anomaly
0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.18,1.0,0.73,1.0,0.0,1.0,255,128,0.5,0.01,0.0,0.0,0.0,0.0,0.66,0.33,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,3,0.0,0.0,1.0,1.0,0.01,0.08,0.0,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
35,96,533,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221,3,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.75,0.5,0.0,255,245,0.96,0.04,0.0,0.0,0.0,0.0,0.04,0.0,anomaly
0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,228,1462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25,1,0.04,0.92,0.8,0.0,0.0,0.0,0.8,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.0,0.16,1.0,0.21,1.0,0.0,0.58,58,84,0.33,0.09,0.02,0.02,0.0,0.0,0.9,0.7,anomaly
0,219,6854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,328,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,11,0.04,0.01,0.0,0.0,0.01,0.0,0.02,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,anomaly
0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.76,0.0,0.0,0.0,0.0,0.0,normal
0,144,3547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,8,255,1.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
3,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,12,0.0,0.0,1.0,1.0,0.05,0.07,0.0,255,12,0.05,0.09,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,1.0,1.0,0.5,1.0,1.0,106,59,0.27,0.05,0.01,0.03,0.0,0.0,0.96,0.49,anomaly
0,236,8117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,39,0.15,0.16,0.0,0.0,0.0,0.0,0.83,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,52,86,0.35,0.06,0.02,0.03,1.0,1.0,0.0,0.0,anomaly
2092,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.02,0.02,0.48,0.5,anomaly
0,306,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1,2005,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,234,141,0.58,0.03,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,245,663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,1.0,1.0,0.0,0.0,0.02,0.09,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,0.0,0.0,1.0,1.0,0.11,0.05,0.0,255,15,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,1215,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,164,0.64,0.03,0.0,0.0,0.0,0.0,0.19,0.0,normal
282,156,593,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,anomaly
4,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,223,0.87,0.04,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,280,13254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,254,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,normal
0,203,15007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,normal
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,92,67,0.34,0.03,0.01,0.03,1.0,0.46,0.0,0.54,anomaly
8140,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,57,0.22,0.04,0.0,0.0,0.0,0.02,0.11,0.23,anomaly
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,199,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,anomaly
0,170,603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,normal
0,324,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,162,162,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,308,825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,243,5333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,108,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal
0,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,normal
4,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.04,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,207,6093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,22,36,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,normal
0,220,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,219,4898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,26,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,205,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,288,2831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,90,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,0.0,0.0,0.0,0.0,0.01,0.89,0.0,255,1,0.0,0.94,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,51,0.67,0.05,0.67,0.0,0.0,0.0,0.0,0.0,anomaly
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128,128,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,3,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,299,824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,1089,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,252,194,0.76,0.02,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,7,0.03,0.06,0.0,0.0,0.39,0.0,0.61,1.0,anomaly
0,245,9300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,187,474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,39,0.0,0.03,0.0,0.0,1.0,0.0,0.1,119,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,269,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,1.0,0.33,1.0,1.0,204,60,0.24,0.02,0.0,0.03,0.0,0.0,0.9,1.0,anomaly
0,286,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.11,0.0,0.89,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,1.0,anomaly
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.07,0.07,anomaly
0,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.5,0.5,1.0,0.0,0.5,110,77,0.34,0.05,0.01,0.03,0.0,0.0,0.88,0.65,anomaly
0,157,4619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0.0,0.0,0.0,0.0,0.02,0.48,0.0,255,1,0.0,0.54,0.99,0.0,0.0,0.0,0.01,0.0,anomaly
0,124,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,anomaly
0,290,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,172,493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.0,0.0,0.0,0.0,1.0,0.0,0.27,11,11,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,13,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,13,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,28,0.11,0.03,0.0,0.0,0.02,0.11,0.36,0.82,anomaly
0,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,25,0.49,0.08,0.02,0.0,0.0,0.0,0.0,0.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,4,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,20,0.0,0.0,1.0,1.0,0.08,0.07,0.0,255,20,0.08,0.08,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
899,71584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0.07,0.07,0.93,0.93,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.59,0.59,anomaly
